offline_datapoint_11 1734111994 216652,000
offline_datapoint_5 1734111994 3581,000
offline_datapoint_27 1734111994 1109262336,000
offline_datapoint_14 1734111994 569577472,000
offline_datapoint_3 1734111994 11057545216,000
offline_datapoint_9 1734111994 785969152,000
offline_datapoint_26 1734111994 8053,000
offline_datapoint_20 1734111992 0,667
offline_datapoint_8 1734111992 22680,596
offline_datapoint_22 1734111994 785969152,000
offline_datapoint_1 1734111992 0,667
offline_datapoint_21 1734111994 6898724864,000
offline_datapoint_7 1734111994 7341445120,000
offline_datapoint_6 1734111992 0,195
offline_datapoint_12 1734111992 12,193
offline_datapoint_25 1734111992 6,158
offline_datapoint_13 1734111992 11891,734
offline_datapoint_19 1734111994 0,000
offline_datapoint_0 1734111992 18716,796
offline_datapoint_16 1734111992 2556,354
offline_datapoint_29 1734111992 0,204
offline_datapoint_17 1734111992 11,009
offline_datapoint_10 1734111992 99,735
offline_datapoint_30 1734111992 1,668
offline_datapoint_23 1734111992 34505,697
offline_datapoint_4 1734111992 0,002
offline_datapoint_11 1734111997 216652,000
offline_datapoint_5 1734111997 3581,000
offline_datapoint_27 1734111997 1109245952,000
offline_datapoint_14 1734111997 569577472,000
offline_datapoint_3 1734111997 11046756352,000
offline_datapoint_9 1734111997 785883136,000
offline_datapoint_26 1734111997 8057,000
offline_datapoint_20 1734111995 2,986
offline_datapoint_8 1734111995 8368,184
offline_datapoint_22 1734111997 785883136,000
offline_datapoint_1 1734111995 0,664
offline_datapoint_21 1734111997 6896226304,000
offline_datapoint_7 1734111997 7344324608,000
offline_datapoint_6 1734111995 0,194
offline_datapoint_12 1734111995 5,878
offline_datapoint_25 1734111995 2,657
offline_datapoint_13 1734111995 8179,046
offline_datapoint_19 1734111997 0,000
offline_datapoint_0 1734111995 11077,168
offline_datapoint_16 1734111995 1677,353
offline_datapoint_29 1734111995 0,323
offline_datapoint_17 1734111995 15,596
offline_datapoint_10 1734111995 99,215
offline_datapoint_30 1734111995 1,327
offline_datapoint_23 1734111995 39478,468
offline_datapoint_4 1734111995 0,003
offline_datapoint_11 1734112000 216652,000
offline_datapoint_5 1734112000 3580,000
offline_datapoint_27 1734112000 1109266432,000
offline_datapoint_14 1734112000 565436416,000
offline_datapoint_3 1734112000 10952318976,000
offline_datapoint_9 1734112000 784756736,000
offline_datapoint_26 1734112000 8142,000
offline_datapoint_20 1734111998 6,305
offline_datapoint_8 1734111998 27754,241
offline_datapoint_22 1734112000 784756736,000
offline_datapoint_1 1734111998 1,659
offline_datapoint_21 1734112000 6799851520,000
offline_datapoint_7 1734112000 7246106624,000
offline_datapoint_6 1734111998 0,097
offline_datapoint_12 1734111998 8,523
offline_datapoint_25 1734111998 4,180
offline_datapoint_13 1734111998 13540,653
offline_datapoint_19 1734112000 0,000
offline_datapoint_0 1734111998 20694,400
offline_datapoint_16 1734111998 1919,921
offline_datapoint_29 1734111998 0,372
offline_datapoint_17 1734111998 15,596
offline_datapoint_10 1734111998 99,423
offline_datapoint_30 1734111998 2,655
offline_datapoint_23 1734111998 29282,043
offline_datapoint_4 1734111998 0,004
offline_datapoint_11 1734112003 216652,000
offline_datapoint_5 1734112003 3586,000
offline_datapoint_27 1734112003 1109196800,000
offline_datapoint_14 1734112003 566337536,000
offline_datapoint_3 1734112003 10956861440,000
offline_datapoint_9 1734112003 784867328,000
offline_datapoint_26 1734112003 8140,000
offline_datapoint_20 1734112001 2,668
offline_datapoint_8 1734112001 15781,642
offline_datapoint_22 1734112003 784867328,000
offline_datapoint_1 1734112001 0,667
offline_datapoint_21 1734112003 6806896640,000
offline_datapoint_7 1734112003 7264903168,000
offline_datapoint_6 1734112001 0,228
offline_datapoint_12 1734112001 6,569
offline_datapoint_25 1734112001 3,323
offline_datapoint_13 1734112001 9740,362
offline_datapoint_19 1734112003 0,000
offline_datapoint_0 1734112001 13627,235
offline_datapoint_16 1734112001 1779,829
offline_datapoint_29 1734112001 0,294
offline_datapoint_17 1734112001 16,010
offline_datapoint_10 1734112001 99,570
offline_datapoint_30 1734112001 1,668
offline_datapoint_23 1734112001 28330,667
offline_datapoint_4 1734112001 0,003
offline_datapoint_11 1734112006 216652,000
offline_datapoint_5 1734112006 3580,000
offline_datapoint_27 1734112006 1109286912,000
offline_datapoint_14 1734112006 566583296,000
offline_datapoint_3 1734112006 10921328640,000
offline_datapoint_9 1734112006 783962112,000
offline_datapoint_26 1734112006 8174,000
offline_datapoint_20 1734112004 17,247
offline_datapoint_8 1734112004 36392,222
offline_datapoint_22 1734112006 783962112,000
offline_datapoint_1 1734112004 3,317
offline_datapoint_21 1734112006 6759260160,000
offline_datapoint_7 1734112006 7210889216,000
offline_datapoint_6 1734112004 0,227
offline_datapoint_12 1734112004 12,834
offline_datapoint_25 1734112004 5,377
offline_datapoint_13 1734112004 15699,295
offline_datapoint_19 1734112006 0,000
offline_datapoint_0 1734112004 24591,051
offline_datapoint_16 1734112004 3013,227
offline_datapoint_29 1734112004 0,367
offline_datapoint_17 1734112004 13,267
offline_datapoint_10 1734112004 99,445
offline_datapoint_30 1734112004 3,648
offline_datapoint_23 1734112004 34611,200
offline_datapoint_4 1734112004 0,004
offline_datapoint_11 1734112009 216652,000
offline_datapoint_5 1734112009 3567,000
offline_datapoint_27 1734112009 1109291008,000
offline_datapoint_14 1734112009 566697984,000
offline_datapoint_3 1734112009 10932727808,000
offline_datapoint_9 1734112009 783671296,000
offline_datapoint_26 1734112009 8167,000
offline_datapoint_20 1734112007 0,000
offline_datapoint_8 1734112007 3697,679
offline_datapoint_22 1734112009 783671296,000
offline_datapoint_1 1734112007 0,000
offline_datapoint_21 1734112009 6769123328,000
offline_datapoint_7 1734112009 7219802112,000
offline_datapoint_6 1734112007 0,195
offline_datapoint_12 1734112007 5,362
offline_datapoint_25 1734112007 2,853
offline_datapoint_13 1734112007 7127,776
offline_datapoint_19 1734112009 0,000
offline_datapoint_0 1734112007 9309,931
offline_datapoint_16 1734112007 1511,872
offline_datapoint_29 1734112007 0,246
offline_datapoint_17 1734112007 10,624
offline_datapoint_10 1734112007 99,613
offline_datapoint_30 1734112007 1,660
offline_datapoint_23 1734112007 39424,000
offline_datapoint_4 1734112007 0,002
offline_datapoint_11 1734112012 216652,000
offline_datapoint_5 1734112012 3567,000
offline_datapoint_27 1734112012 1109278720,000
offline_datapoint_14 1734112012 566697984,000
offline_datapoint_3 1734112012 10924482560,000
offline_datapoint_9 1734112012 784396288,000
offline_datapoint_26 1734112012 8172,000
offline_datapoint_20 1734112010 0,334
offline_datapoint_8 1734112010 12368,321
offline_datapoint_22 1734112012 784396288,000
offline_datapoint_1 1734112010 0,334
offline_datapoint_21 1734112012 6768807936,000
offline_datapoint_7 1734112012 7218622464,000
offline_datapoint_6 1734112010 0,261
offline_datapoint_12 1734112010 6,592
offline_datapoint_25 1734112010 3,291
offline_datapoint_13 1734112010 8784,664
offline_datapoint_19 1734112012 0,000
offline_datapoint_0 1734112010 12071,406
offline_datapoint_16 1734112010 1790,494
offline_datapoint_29 1734112010 0,262
offline_datapoint_17 1734112010 14,012
offline_datapoint_10 1734112010 99,527
offline_datapoint_30 1734112010 2,669
offline_datapoint_23 1734112010 30134,857
offline_datapoint_4 1734112010 0,003
offline_datapoint_11 1734112015 216652,000
offline_datapoint_5 1734112015 3569,000
offline_datapoint_27 1734112015 1109106688,000
offline_datapoint_14 1734112015 566792192,000
offline_datapoint_3 1734112015 10918309888,000
offline_datapoint_9 1734112015 784125952,000
offline_datapoint_26 1734112015 8173,000
offline_datapoint_20 1734112013 0,333
offline_datapoint_8 1734112013 2750,906
offline_datapoint_22 1734112015 784125952,000
offline_datapoint_1 1734112013 0,333
offline_datapoint_21 1734112015 6764916736,000
offline_datapoint_7 1734112015 7218139136,000
offline_datapoint_6 1734112013 0,260
offline_datapoint_12 1734112013 5,382
offline_datapoint_25 1734112013 2,963
offline_datapoint_13 1734112013 6739,369
offline_datapoint_19 1734112015 0,000
offline_datapoint_0 1734112013 8500,162
offline_datapoint_16 1734112013 1385,958
offline_datapoint_29 1734112013 0,301
offline_datapoint_17 1734112013 15,007
offline_datapoint_10 1734112013 99,542
offline_datapoint_30 1734112013 2,001
offline_datapoint_23 1734112013 38320,356
offline_datapoint_4 1734112013 0,003
offline_datapoint_11 1734112018 216652,000
offline_datapoint_5 1734112018 3570,000
offline_datapoint_27 1734112018 1109233664,000
offline_datapoint_14 1734112018 566878208,000
offline_datapoint_3 1734112018 10954539008,000
offline_datapoint_9 1734112018 784769024,000
offline_datapoint_26 1734112018 8146,000
offline_datapoint_20 1734112016 2,668
offline_datapoint_8 1734112016 11301,077
offline_datapoint_22 1734112018 784769024,000
offline_datapoint_1 1734112016 0,333
offline_datapoint_21 1734112018 6793863168,000
offline_datapoint_7 1734112018 7242661888,000
offline_datapoint_6 1734112016 0,293
offline_datapoint_12 1734112016 11,253
offline_datapoint_25 1734112016 4,690
offline_datapoint_13 1734112016 9535,774
offline_datapoint_19 1734112018 0,000
offline_datapoint_0 1734112016 12739,596
offline_datapoint_16 1734112016 1887,348
offline_datapoint_29 1734112016 0,233
offline_datapoint_17 1734112016 6,669
offline_datapoint_10 1734112016 99,787
offline_datapoint_30 1734112016 0,667
offline_datapoint_23 1734112016 82739,200
offline_datapoint_4 1734112016 0,002
offline_datapoint_11 1734112021 216652,000
offline_datapoint_5 1734112021 3573,000
offline_datapoint_27 1734112021 1109241856,000
offline_datapoint_14 1734112021 566882304,000
offline_datapoint_3 1734112021 10958925824,000
offline_datapoint_9 1734112021 785076224,000
offline_datapoint_26 1734112021 8137,000
offline_datapoint_20 1734112019 0,332
offline_datapoint_8 1734112019 4882,975
offline_datapoint_22 1734112021 785076224,000
offline_datapoint_1 1734112019 0,332
offline_datapoint_21 1734112021 6796824576,000
offline_datapoint_7 1734112021 7251177472,000
offline_datapoint_6 1734112019 0,551
offline_datapoint_12 1734112019 10,367
offline_datapoint_25 1734112019 4,924
offline_datapoint_13 1734112019 9402,123
offline_datapoint_19 1734112021 0,000
offline_datapoint_0 1734112019 12854,664
offline_datapoint_16 1734112019 2175,997
offline_datapoint_29 1734112019 0,198
offline_datapoint_17 1734112019 4,643
offline_datapoint_10 1734112019 99,614
offline_datapoint_30 1734112019 0,000
offline_datapoint_23 1734112019 16676,571
offline_datapoint_4 1734112019 0,002
offline_datapoint_11 1734112024 216652,000
offline_datapoint_5 1734112024 3570,000
offline_datapoint_27 1734112024 1109225472,000
offline_datapoint_14 1734112024 566882304,000
offline_datapoint_3 1734112024 10941521920,000
offline_datapoint_9 1734112024 785203200,000
offline_datapoint_26 1734112024 8139,000
offline_datapoint_20 1734112022 0,000
offline_datapoint_8 1734112022 1427,313
offline_datapoint_22 1734112024 785203200,000
offline_datapoint_1 1734112022 0,000
offline_datapoint_21 1734112024 6789541888,000
offline_datapoint_7 1734112024 7249121280,000
offline_datapoint_6 1734112022 0,326
offline_datapoint_12 1734112022 6,662
offline_datapoint_25 1734112022 3,357
offline_datapoint_13 1734112022 7416,622
offline_datapoint_19 1734112024 0,000
offline_datapoint_0 1734112022 9531,890
offline_datapoint_16 1734112022 1644,615
offline_datapoint_29 1734112022 0,333
offline_datapoint_17 1734112022 21,363
offline_datapoint_10 1734112022 99,568
offline_datapoint_30 1734112022 0,000
offline_datapoint_23 1734112022 17088,000
offline_datapoint_4 1734112022 0,003
offline_datapoint_11 1734112027 216652,000
offline_datapoint_5 1734112027 3570,000
offline_datapoint_27 1734112027 1109254144,000
offline_datapoint_14 1734112027 567689216,000
offline_datapoint_3 1734112027 10981060608,000
offline_datapoint_9 1734112027 784691200,000
offline_datapoint_26 1734112027 8127,000
offline_datapoint_20 1734112025 0,995
offline_datapoint_8 1734112025 17778,199
offline_datapoint_22 1734112027 784691200,000
offline_datapoint_1 1734112025 0,995
offline_datapoint_21 1734112027 6820237312,000
offline_datapoint_7 1734112027 7267397632,000
offline_datapoint_6 1734112025 0,324
offline_datapoint_12 1734112025 10,547
offline_datapoint_25 1734112025 4,599
offline_datapoint_13 1734112025 10791,028
offline_datapoint_19 1734112027 0,000
offline_datapoint_0 1734112025 14454,260
offline_datapoint_16 1734112025 2011,875
offline_datapoint_29 1734112025 0,478
offline_datapoint_17 1734112025 44,443
offline_datapoint_10 1734112025 99,239
offline_datapoint_30 1734112025 0,000
offline_datapoint_23 1734112025 11584,955
offline_datapoint_4 1734112025 0,005
offline_datapoint_11 1734112030 216652,000
offline_datapoint_5 1734112030 3571,000
offline_datapoint_27 1734112030 1109274624,000
offline_datapoint_14 1734112030 567799808,000
offline_datapoint_3 1734112030 10979958784,000
offline_datapoint_9 1734112030 783699968,000
offline_datapoint_26 1734112030 8130,000
offline_datapoint_20 1734112028 3,002
offline_datapoint_8 1734112028 12045,654
offline_datapoint_22 1734112030 783699968,000
offline_datapoint_1 1734112028 0,667
offline_datapoint_21 1734112030 6816526336,000
offline_datapoint_7 1734112030 7264419840,000
offline_datapoint_6 1734112028 0,423
offline_datapoint_12 1734112028 12,011
offline_datapoint_25 1734112028 5,766
offline_datapoint_13 1734112028 11249,415
offline_datapoint_19 1734112030 0,000
offline_datapoint_0 1734112028 15804,688
offline_datapoint_16 1734112028 2502,131
offline_datapoint_29 1734112028 0,181
offline_datapoint_17 1734112028 8,673
offline_datapoint_10 1734112028 99,752
offline_datapoint_30 1734112028 1,001
offline_datapoint_23 1734112028 68214,154
offline_datapoint_4 1734112028 0,002
offline_datapoint_11 1734112033 216652,000
offline_datapoint_5 1734112033 3570,000
offline_datapoint_27 1734112033 1109282816,000
offline_datapoint_14 1734112033 567803904,000
offline_datapoint_3 1734112033 10973450240,000
offline_datapoint_9 1734112033 783413248,000
offline_datapoint_26 1734112033 8123,000
offline_datapoint_20 1734112031 0,332
offline_datapoint_8 1734112031 11005,630
offline_datapoint_22 1734112033 783413248,000
offline_datapoint_1 1734112031 0,332
offline_datapoint_21 1734112033 6819483648,000
offline_datapoint_7 1734112033 7268519936,000
offline_datapoint_6 1734112031 0,357
offline_datapoint_12 1734112031 9,701
offline_datapoint_25 1734112031 4,602
offline_datapoint_13 1734112031 9725,474
offline_datapoint_19 1734112033 0,000
offline_datapoint_0 1734112031 13578,224
offline_datapoint_16 1734112031 2032,253
offline_datapoint_29 1734112031 0,279
offline_datapoint_17 1734112031 13,276
offline_datapoint_10 1734112031 99,566
offline_datapoint_30 1734112031 2,323
offline_datapoint_23 1734112031 32051,200
offline_datapoint_4 1734112031 0,003
offline_datapoint_11 1734112036 216652,000
offline_datapoint_5 1734112036 3571,000
offline_datapoint_27 1734112036 1109213184,000
offline_datapoint_14 1734112036 567803904,000
offline_datapoint_3 1734112036 11008204800,000
offline_datapoint_9 1734112036 783192064,000
offline_datapoint_26 1734112036 8096,000
offline_datapoint_20 1734112034 0,332
offline_datapoint_8 1734112034 9155,643
offline_datapoint_22 1734112036 783192064,000
offline_datapoint_1 1734112034 0,332
offline_datapoint_21 1734112036 6848061440,000
offline_datapoint_7 1734112036 7300423680,000
offline_datapoint_6 1734112034 0,162
offline_datapoint_12 1734112034 7,390
offline_datapoint_25 1734112034 4,112
offline_datapoint_13 1734112034 19120,015
offline_datapoint_19 1734112036 0,000
offline_datapoint_0 1734112034 13214,539
offline_datapoint_16 1734112034 1858,849
offline_datapoint_29 1734112034 0,231
offline_datapoint_17 1734112034 8,290
offline_datapoint_10 1734112034 99,705
offline_datapoint_30 1734112034 0,995
offline_datapoint_23 1734112034 40304,640
offline_datapoint_4 1734112034 0,002
offline_datapoint_11 1734112039 216652,000
offline_datapoint_5 1734112039 3567,000
offline_datapoint_27 1734112039 1109176320,000
offline_datapoint_14 1734112039 567803904,000
offline_datapoint_3 1734112039 11037351936,000
offline_datapoint_9 1734112039 783519744,000
offline_datapoint_26 1734112039 8075,000
offline_datapoint_20 1734112037 2,970
offline_datapoint_8 1734112037 12684,746
offline_datapoint_22 1734112039 783519744,000
offline_datapoint_1 1734112037 0,660
offline_datapoint_21 1734112039 6895910912,000
offline_datapoint_7 1734112039 7320252416,000
offline_datapoint_6 1734112037 0,226
offline_datapoint_12 1734112037 7,475
offline_datapoint_25 1734112037 4,061
offline_datapoint_13 1734112037 17001,975
offline_datapoint_19 1734112039 0,000
offline_datapoint_0 1734112037 16471,395
offline_datapoint_16 1734112037 2099,221
offline_datapoint_29 1734112037 0,179
offline_datapoint_17 1734112037 6,599
offline_datapoint_10 1734112037 99,769
offline_datapoint_30 1734112037 0,660
offline_datapoint_23 1734112037 78233,600
offline_datapoint_4 1734112037 0,002
offline_datapoint_11 1734112042 216652,000
offline_datapoint_5 1734112042 3570,000
offline_datapoint_27 1734112042 1109200896,000
offline_datapoint_14 1734112042 567947264,000
offline_datapoint_3 1734112042 10993393664,000
offline_datapoint_9 1734112042 783298560,000
offline_datapoint_26 1734112042 8095,000
offline_datapoint_20 1734112040 0,000
offline_datapoint_8 1734112040 5110,589
offline_datapoint_22 1734112042 783298560,000
offline_datapoint_1 1734112040 0,000
offline_datapoint_21 1734112042 6858559488,000
offline_datapoint_7 1734112042 7294476288,000
offline_datapoint_6 1734112040 1,114
offline_datapoint_12 1734112040 4,756
offline_datapoint_25 1734112040 2,817
offline_datapoint_13 1734112040 7210,096
offline_datapoint_19 1734112042 0,000
offline_datapoint_0 1734112040 9656,055
offline_datapoint_16 1734112040 1312,695
offline_datapoint_29 1734112040 0,245
offline_datapoint_17 1734112040 12,074
offline_datapoint_10 1734112040 99,540
offline_datapoint_30 1734112040 3,689
offline_datapoint_23 1734112040 18659,556
offline_datapoint_4 1734112040 0,002
offline_datapoint_11 1734112045 216652,000
offline_datapoint_5 1734112045 3570,000
offline_datapoint_27 1734112045 1109237760,000
offline_datapoint_14 1734112045 567947264,000
offline_datapoint_3 1734112045 10926530560,000
offline_datapoint_9 1734112045 783982592,000
offline_datapoint_26 1734112045 8146,000
offline_datapoint_20 1734112043 2,981
offline_datapoint_8 1734112043 8700,430
offline_datapoint_22 1734112045 783982592,000
offline_datapoint_1 1734112043 0,662
offline_datapoint_21 1734112045 6794694656,000
offline_datapoint_7 1734112045 7248584704,000
offline_datapoint_6 1734112043 0,226
offline_datapoint_12 1734112043 5,276
offline_datapoint_25 1734112043 2,556
offline_datapoint_13 1734112043 6309,517
offline_datapoint_19 1734112045 0,000
offline_datapoint_0 1734112043 8943,893
offline_datapoint_16 1734112043 1178,231
offline_datapoint_29 1734112043 0,232
offline_datapoint_17 1734112043 8,281
offline_datapoint_10 1734112043 99,780
offline_datapoint_30 1734112043 0,000
offline_datapoint_23 1734112043 64716,800
offline_datapoint_4 1734112043 0,002
offline_datapoint_11 1734112048 216652,000
offline_datapoint_5 1734112048 3571,000
offline_datapoint_27 1734112048 1109262336,000
offline_datapoint_14 1734112048 569307136,000
offline_datapoint_3 1734112048 10955485184,000
offline_datapoint_9 1734112048 783810560,000
offline_datapoint_26 1734112048 8120,000
offline_datapoint_20 1734112046 0,330
offline_datapoint_8 1734112046 5240,538
offline_datapoint_22 1734112048 783810560,000
offline_datapoint_1 1734112046 0,330
offline_datapoint_21 1734112048 6819586048,000
offline_datapoint_7 1734112048 7272181760,000
offline_datapoint_6 1734112046 0,387
offline_datapoint_12 1734112046 4,552
offline_datapoint_25 1734112046 1,773
offline_datapoint_13 1734112046 5701,045
offline_datapoint_19 1734112048 0,000
offline_datapoint_0 1734112046 7620,320
offline_datapoint_16 1734112046 1442,262
offline_datapoint_29 1734112046 0,358
offline_datapoint_17 1734112046 11,884
offline_datapoint_10 1734112046 99,403
offline_datapoint_30 1734112046 0,660
offline_datapoint_23 1734112046 84309,333
offline_datapoint_4 1734112046 0,004
offline_datapoint_11 1734112051 216652,000
offline_datapoint_5 1734112051 3571,000
offline_datapoint_27 1734112051 1109266432,000
offline_datapoint_14 1734112051 569421824,000
offline_datapoint_3 1734112051 10937253888,000
offline_datapoint_9 1734112051 784056320,000
offline_datapoint_26 1734112051 8133,000
offline_datapoint_20 1734112049 0,332
offline_datapoint_8 1734112049 8592,639
offline_datapoint_22 1734112051 784056320,000
offline_datapoint_1 1734112049 0,332
offline_datapoint_21 1734112051 6802882560,000
offline_datapoint_7 1734112051 7257190400,000
offline_datapoint_6 1734112049 0,519
offline_datapoint_12 1734112049 4,060
offline_datapoint_25 1734112049 2,110
offline_datapoint_13 1734112049 9419,500
offline_datapoint_19 1734112051 0,000
offline_datapoint_0 1734112049 14430,848
offline_datapoint_16 1734112049 1843,488
offline_datapoint_29 1734112049 2,055
offline_datapoint_17 1734112049 132,603
offline_datapoint_10 1734112049 98,508
offline_datapoint_30 1734112049 1,662
offline_datapoint_23 1734112049 7124,371
offline_datapoint_4 1734112049 0,021
offline_datapoint_11 1734112054 216652,000
offline_datapoint_5 1734112054 3571,000
offline_datapoint_27 1734112054 1109274624,000
offline_datapoint_14 1734112054 569552896,000
offline_datapoint_3 1734112054 10939113472,000
offline_datapoint_9 1734112054 784470016,000
offline_datapoint_26 1734112054 8139,000
offline_datapoint_20 1734112052 3,003
offline_datapoint_8 1734112052 8040,702
offline_datapoint_22 1734112054 784470016,000
offline_datapoint_1 1734112052 0,667
offline_datapoint_21 1734112054 6804029440,000
offline_datapoint_7 1734112054 7256485888,000
offline_datapoint_6 1734112052 1,042
offline_datapoint_12 1734112052 4,389
offline_datapoint_25 1734112052 3,355
offline_datapoint_13 1734112052 7578,888
offline_datapoint_19 1734112054 0,000
offline_datapoint_0 1734112052 10032,108
offline_datapoint_16 1734112052 1436,829
offline_datapoint_29 1734112052 0,287
offline_datapoint_17 1734112052 22,023
offline_datapoint_10 1734112052 99,746
offline_datapoint_30 1734112052 7,675
offline_datapoint_23 1734112052 5709,576
offline_datapoint_4 1734112052 0,003
offline_datapoint_11 1734112057 216652,000
offline_datapoint_5 1734112057 3570,000
offline_datapoint_27 1734112057 1109172224,000
offline_datapoint_14 1734112057 569577472,000
offline_datapoint_3 1734112057 10960424960,000
offline_datapoint_9 1734112057 784412672,000
offline_datapoint_26 1734112057 8126,000
offline_datapoint_20 1734112055 0,332
offline_datapoint_8 1734112055 9621,401
offline_datapoint_22 1734112057 784412672,000
offline_datapoint_1 1734112055 0,332
offline_datapoint_21 1734112057 6826196992,000
offline_datapoint_7 1734112057 7259377664,000
offline_datapoint_6 1734112055 0,812
offline_datapoint_12 1734112055 4,270
offline_datapoint_25 1734112055 2,305
offline_datapoint_13 1734112055 8008,751
offline_datapoint_19 1734112057 0,000
offline_datapoint_0 1734112055 12718,433
offline_datapoint_16 1734112055 1420,248
offline_datapoint_29 1734112055 0,358
offline_datapoint_17 1734112055 22,929
offline_datapoint_10 1734112055 99,401
offline_datapoint_30 1734112055 1,661
offline_datapoint_23 1734112055 31046,493
offline_datapoint_4 1734112055 0,004
offline_datapoint_11 1734112060 216651,000
offline_datapoint_5 1734112060 3577,000
offline_datapoint_27 1734112060 1109200896,000
offline_datapoint_14 1734112060 569581568,000
offline_datapoint_3 1734112060 10976280576,000
offline_datapoint_9 1734112060 784093184,000
offline_datapoint_26 1734112060 8124,000
offline_datapoint_20 1734112058 2,993
offline_datapoint_8 1734112058 8112,310
offline_datapoint_22 1734112060 784093184,000
offline_datapoint_1 1734112058 0,665
offline_datapoint_21 1734112060 6837121024,000
offline_datapoint_7 1734112060 7279566848,000
offline_datapoint_6 1734112058 0,877
offline_datapoint_12 1734112058 5,310
offline_datapoint_25 1734112058 3,572
offline_datapoint_13 1734112058 8894,271
offline_datapoint_19 1734112060 0,000
offline_datapoint_0 1734112058 12874,259
offline_datapoint_16 1734112058 1212,024
offline_datapoint_29 1734112058 0,417
offline_datapoint_17 1734112058 38,250
offline_datapoint_10 1734112058 99,417
offline_datapoint_30 1734112058 6,320
offline_datapoint_23 1734112058 22866,365
offline_datapoint_4 1734112058 0,004
offline_datapoint_11 1734112063 216651,000
offline_datapoint_5 1734112063 3602,000
offline_datapoint_27 1734112063 1109237760,000
offline_datapoint_14 1734112063 569729024,000
offline_datapoint_3 1734112063 11035017216,000
offline_datapoint_9 1734112063 785047552,000
offline_datapoint_26 1734112063 8069,000
offline_datapoint_20 1734112061 3,324
offline_datapoint_8 1734112061 25050,165
offline_datapoint_22 1734112063 785047552,000
offline_datapoint_1 1734112061 0,997
offline_datapoint_21 1734112063 6888968192,000
offline_datapoint_7 1734112063 7395774464,000
offline_datapoint_6 1734112061 0,941
offline_datapoint_12 1734112061 6,129
offline_datapoint_25 1734112061 3,408
offline_datapoint_13 1734112061 11352,591
offline_datapoint_19 1734112063 0,000
offline_datapoint_0 1734112061 17619,288
offline_datapoint_16 1734112061 1693,082
offline_datapoint_29 1734112061 1,756
offline_datapoint_17 1734112061 29,587
offline_datapoint_10 1734112061 97,516
offline_datapoint_30 1734112061 1,330
offline_datapoint_23 1734112061 19145,348
offline_datapoint_4 1734112061 0,018
offline_datapoint_11 1734112066 216651,000
offline_datapoint_5 1734112066 3604,000
offline_datapoint_27 1734112066 1109274624,000
offline_datapoint_14 1734112066 569884672,000
offline_datapoint_3 1734112066 11048947712,000
offline_datapoint_9 1734112066 786948096,000
offline_datapoint_26 1734112066 8069,000
offline_datapoint_20 1734112064 0,333
offline_datapoint_8 1734112064 15462,133
offline_datapoint_22 1734112066 786948096,000
offline_datapoint_1 1734112064 0,333
offline_datapoint_21 1734112066 6901051392,000
offline_datapoint_7 1734112066 7406170112,000
offline_datapoint_6 1734112064 1,173
offline_datapoint_12 1734112064 6,287
offline_datapoint_25 1734112064 3,715
offline_datapoint_13 1734112064 10654,053
offline_datapoint_19 1734112066 0,000
offline_datapoint_0 1734112064 15609,024
offline_datapoint_16 1734112064 2511,127
offline_datapoint_29 1734112064 1,470
offline_datapoint_17 1734112064 31,310
offline_datapoint_10 1734112064 98,428
offline_datapoint_30 1734112064 0,000
offline_datapoint_23 1734112064 6492,596
offline_datapoint_4 1734112064 0,015
offline_datapoint_11 1734112069 216651,000
offline_datapoint_5 1734112069 3601,000
offline_datapoint_27 1734112069 1109344256,000
offline_datapoint_14 1734112069 569987072,000
offline_datapoint_3 1734112069 11202695168,000
offline_datapoint_9 1734112069 786006016,000
offline_datapoint_26 1734112069 8024,000
offline_datapoint_20 1734112067 0,334
offline_datapoint_8 1734112067 20136,954
offline_datapoint_22 1734112069 786006016,000
offline_datapoint_1 1734112067 0,334
offline_datapoint_21 1734112069 7017549824,000
offline_datapoint_7 1734112069 7463723008,000
offline_datapoint_6 1734112067 0,423
offline_datapoint_12 1734112067 10,485
offline_datapoint_25 1734112067 5,497
offline_datapoint_13 1734112067 24696,912
offline_datapoint_19 1734112069 0,000
offline_datapoint_0 1734112067 21196,951
offline_datapoint_16 1734112067 2483,004
offline_datapoint_29 1734112067 0,395
offline_datapoint_17 1734112067 16,015
offline_datapoint_10 1734112067 98,756
offline_datapoint_30 1734112067 1,335
offline_datapoint_23 1734112067 39424,000
offline_datapoint_4 1734112067 0,004
offline_datapoint_11 1734112072 216651,000
offline_datapoint_5 1734112072 3597,000
offline_datapoint_27 1734112072 1109471232,000
offline_datapoint_14 1734112072 566091776,000
offline_datapoint_3 1734112072 11148828672,000
offline_datapoint_9 1734112072 785473536,000
offline_datapoint_26 1734112072 8033,000
offline_datapoint_20 1734112070 3,336
offline_datapoint_8 1734112070 20559,875
offline_datapoint_22 1734112072 785473536,000
offline_datapoint_1 1734112070 1,001
offline_datapoint_21 1734112072 6961709056,000
offline_datapoint_7 1734112072 7434379264,000
offline_datapoint_6 1734112070 0,358
offline_datapoint_12 1734112070 14,043
offline_datapoint_25 1734112070 6,645
offline_datapoint_13 1734112070 12377,758
offline_datapoint_19 1734112072 0,000
offline_datapoint_0 1734112070 19684,185
offline_datapoint_16 1734112070 2748,500
offline_datapoint_29 1734112070 0,378
offline_datapoint_17 1734112070 27,021
offline_datapoint_10 1734112070 99,315
